epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
127,13914.8,1.42714,0.94335,0.88418,0.45452,0.34527,0.34924,0.20183,1.41109,1.00313,0.89123,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,14024.1,1.43272,0.93912,0.88301,0.45401,0.34576,0.34947,0.20191,1.4117,1.00293,0.89102,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,14133.6,1.42982,0.94406,0.88398,0.45123,0.34749,0.35001,0.20226,1.41078,1.00345,0.89079,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,14242.3,1.42553,0.9367,0.8829,0.45073,0.34681,0.34931,0.2017,1.41087,1.00404,0.89065,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,14351.3,1.42402,0.93771,0.88517,0.45342,0.34427,0.34887,0.20165,1.41071,1.00399,0.89053,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,14459.7,1.42219,0.9349,0.88313,0.44986,0.34832,0.35012,0.20193,1.41049,1.00376,0.89036,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,14568.9,1.42266,0.93309,0.88288,0.44816,0.34803,0.3495,0.20157,1.40991,1.00375,0.89027,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,14677.3,1.42702,0.93399,0.88022,0.45057,0.34746,0.34948,0.20158,1.4095,1.00403,0.89014,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,14786.4,1.41967,0.93143,0.88243,0.4438,0.35123,0.34915,0.20159,1.40905,1.00402,0.88997,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,14895.9,1.42518,0.93594,0.88256,0.44702,0.34945,0.34931,0.20144,1.40918,1.00403,0.8899,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,15004.8,1.41272,0.92592,0.88139,0.44589,0.35147,0.34919,0.20144,1.40916,1.00518,0.88985,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,15113.8,1.41816,0.92809,0.88372,0.44538,0.35134,0.34914,0.2014,1.40954,1.00552,0.88987,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,15222.5,1.41544,0.92712,0.88113,0.44421,0.35344,0.34927,0.20124,1.40941,1.00529,0.88974,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,15332.2,1.4206,0.92794,0.88138,0.44631,0.35144,0.349,0.20125,1.40956,1.00559,0.88984,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,15442.6,1.41481,0.92539,0.8811,0.44696,0.3506,0.34839,0.20132,1.40931,1.00531,0.88981,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,15551.5,1.40835,0.92449,0.88183,0.44549,0.3509,0.34867,0.20118,1.40929,1.00516,0.88983,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,15660.2,1.41682,0.9231,0.88119,0.4449,0.35241,0.34912,0.20139,1.40938,1.00559,0.8898,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,15769.1,1.41374,0.9201,0.88205,0.44669,0.35076,0.34892,0.2014,1.40991,1.00511,0.88998,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,15879.3,1.40995,0.91865,0.88004,0.44769,0.35098,0.34908,0.20152,1.41016,1.00512,0.88995,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,15988.5,1.41483,0.92322,0.87999,0.44672,0.35076,0.34891,0.20151,1.41001,1.0051,0.89002,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,16096.8,1.40471,0.91288,0.88067,0.44348,0.35311,0.34908,0.20165,1.4102,1.00533,0.89008,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,16205.5,1.40472,0.91423,0.87933,0.44457,0.35163,0.3491,0.20176,1.41029,1.00567,0.89001,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,16314,1.40827,0.91472,0.88039,0.44336,0.35178,0.3495,0.202,1.41013,1.00544,0.88997,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,16423.2,1.41159,0.91603,0.87835,0.44478,0.35204,0.34967,0.20194,1.41061,1.0054,0.88996,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,16532.3,1.40738,0.91282,0.8776,0.44681,0.35065,0.34958,0.20184,1.41078,1.00552,0.89001,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,16640.7,1.40069,0.90839,0.8785,0.4436,0.35192,0.34969,0.20166,1.41084,1.00565,0.89002,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,16751,1.40773,0.9113,0.87893,0.44521,0.35,0.34932,0.20163,1.4111,1.0057,0.88989,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,16858.8,1.40142,0.91034,0.88029,0.4433,0.35142,0.34907,0.20167,1.41082,1.00571,0.88998,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,16967.1,1.40355,0.90982,0.87872,0.4445,0.35057,0.34927,0.20181,1.41105,1.00572,0.89009,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,17076.6,1.39575,0.90256,0.87786,0.44192,0.35074,0.34881,0.20157,1.41071,1.00593,0.89004,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,17185.6,1.39502,0.90383,0.87936,0.44573,0.34901,0.34858,0.20159,1.41084,1.00574,0.88999,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,17294.8,1.40979,0.91226,0.87903,0.44487,0.34956,0.34865,0.20173,1.41078,1.00601,0.88987,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,17403.5,1.39901,0.90524,0.87864,0.44208,0.3511,0.34868,0.20156,1.41082,1.00608,0.88991,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,17514.2,1.40188,0.90418,0.8773,0.44319,0.35137,0.34843,0.20139,1.41111,1.00615,0.88991,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,17623.7,1.39085,0.89442,0.87746,0.44428,0.34866,0.34833,0.20129,1.41096,1.00584,0.88991,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,17733.1,1.38883,0.90126,0.87668,0.44299,0.35032,0.34865,0.20135,1.41115,1.00593,0.88992,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,17842.3,1.39119,0.89496,0.87852,0.44587,0.34837,0.34858,0.20162,1.411,1.00593,0.8898,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,17951.7,1.39486,0.89945,0.87686,0.44285,0.34997,0.34835,0.20146,1.41088,1.00609,0.88981,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,18061.8,1.38855,0.89306,0.87666,0.44445,0.34861,0.34905,0.20159,1.41077,1.00572,0.88968,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,18170.5,1.39571,0.89579,0.87567,0.44308,0.3485,0.3487,0.20155,1.41075,1.00597,0.8897,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,18279.3,1.39152,0.89562,0.87642,0.44375,0.34866,0.34932,0.20158,1.41108,1.00596,0.88973,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,18387.7,1.38988,0.89365,0.87727,0.44411,0.34808,0.34897,0.2017,1.41118,1.00617,0.88976,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,18497.2,1.3852,0.89052,0.87554,0.44301,0.34796,0.34891,0.20165,1.41098,1.0063,0.8898,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,18607.4,1.39282,0.88868,0.87467,0.44478,0.34755,0.34875,0.2015,1.41144,1.00649,0.88981,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,18716.2,1.38167,0.88594,0.87498,0.44299,0.34715,0.34892,0.20159,1.41124,1.00634,0.88983,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,18825.6,1.38953,0.88978,0.87428,0.44196,0.34839,0.34911,0.20166,1.41091,1.00592,0.88979,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,18934.6,1.38143,0.8875,0.87645,0.44261,0.34839,0.34918,0.20142,1.41107,1.00612,0.88981,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,19044.1,1.39217,0.88837,0.87561,0.44309,0.34757,0.34882,0.20139,1.4112,1.00619,0.88979,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,19153.8,1.38128,0.88219,0.8759,0.44331,0.34728,0.34867,0.20136,1.41098,1.00603,0.88979,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,19263.3,1.37783,0.87777,0.87424,0.44452,0.3482,0.34958,0.20143,1.41139,1.00616,0.88974,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,19372,1.38703,0.88703,0.87376,0.44515,0.34755,0.3496,0.20144,1.4111,1.00602,0.8897,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,19481,1.37496,0.87661,0.87398,0.4457,0.34678,0.34949,0.20147,1.41116,1.00592,0.88969,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,19590.7,1.38638,0.88307,0.8749,0.44724,0.34665,0.34943,0.20141,1.41113,1.00622,0.88966,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
